{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.6, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': 0.01, 'datetime': '2018-12-18 17:41:42.734104', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.12, 'flw0': 0.2, 'time': 1.26, 'compass': 99.79, 'pitch': -0.96, 'roll': 1.55}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.45, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -0.751, 'yaw': -109.85, 'datetime': '2018-12-18 17:42:37.305165', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.32, 'flw0': 0.0, 'time': 55.74, 'compass': -10.07, 'pitch': 0.59, 'roll': 1.08}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -0.14, 'yaw': -111.89, 'datetime': '2018-12-18 17:42:37.514625', 'mgs': 0, 'flw2': 0.12, 'flw1': 0.29, 'flw0': 0.0, 'time': 55.95, 'compass': -12.12, 'pitch': 0.55, 'roll': 1.16}
{'lipoC2': 0.03, 'temp': 0.0, 'lipoC3S3': 12.25, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.385, 'yaw': -113.84, 'datetime': '2018-12-18 17:42:37.725333', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.26, 'flw0': 0.13, 'time': 56.16, 'compass': -14.06, 'pitch': 0.51, 'roll': 1.25}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.59, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': -115.64, 'datetime': '2018-12-18 17:42:37.935240', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.18, 'flw0': 0.17, 'time': 56.37, 'compass': -15.87, 'pitch': 0.47, 'roll': 1.27}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.41, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 0.546, 'yaw': -117.46, 'datetime': '2018-12-18 17:42:38.143405', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.41, 'flw0': 0.0, 'time': 56.58, 'compass': -17.68, 'pitch': 0.41, 'roll': 1.18}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.52, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': -119.21, 'datetime': '2018-12-18 17:42:38.352925', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.29, 'flw0': 0.12, 'time': 56.79, 'compass': -19.44, 'pitch': 0.36, 'roll': 1.08}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.58, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.614, 'yaw': -120.9, 'datetime': '2018-12-18 17:42:38.560977', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.18, 'time': 57.0, 'compass': -21.12, 'pitch': 0.36, 'roll': 1.05}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.51, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.538, 'yaw': -122.44, 'datetime': '2018-12-18 17:42:38.773258', 'mgs': 0, 'flw2': 0.15, 'flw1': 0.0, 'flw0': 0.0, 'time': 57.21, 'compass': -22.66, 'pitch': 0.36, 'roll': 1.18}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.55, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.691, 'yaw': -124.02, 'datetime': '2018-12-18 17:42:38.980926', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.23, 'flw0': 0.15, 'time': 57.42, 'compass': -24.25, 'pitch': 0.22, 'roll': 1.37}
{'lipoC2': 0.16, 'temp': 0.0, 'lipoC3S3': 12.25, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -0.293, 'yaw': -125.6, 'datetime': '2018-12-18 17:42:39.190754', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.18, 'time': 57.63, 'compass': -25.82, 'pitch': -0.05, 'roll': 1.54}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.37, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -1.514, 'yaw': -127.14, 'datetime': '2018-12-18 17:42:39.400188', 'mgs': 0, 'flw2': 0.04, 'flw1': 0.0, 'flw0': 0.15, 'time': 57.84, 'compass': -27.37, 'pitch': -0.13, 'roll': 1.54}
{'lipoC2': 0.15, 'temp': 0.0, 'lipoC3S3': 12.27, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -0.598, 'yaw': -128.66, 'datetime': '2018-12-18 17:42:39.610999', 'mgs': 0, 'flw2': 0.04, 'flw1': 0.44, 'flw0': 0.0, 'time': 58.04, 'compass': -28.89, 'pitch': 0.02, 'roll': 1.53}
{'lipoC2': 0.15, 'temp': 0.0, 'lipoC3S3': 12.33, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -0.827, 'yaw': -130.06, 'datetime': '2018-12-18 17:42:39.818104', 'mgs': 0, 'flw2': 0.01, 'flw1': 0.44, 'flw0': 0.0, 'time': 58.25, 'compass': -30.28, 'pitch': 0.05, 'roll': 1.53}
{'lipoC2': 0.13, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -1.437, 'yaw': -131.5, 'datetime': '2018-12-18 17:42:40.028388', 'mgs': 0, 'flw2': 0.07, 'flw1': 0.0, 'flw0': 0.11, 'time': 58.46, 'compass': -31.72, 'pitch': -0.02, 'roll': 1.62}
{'lipoC2': 0.03, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.309, 'yaw': -132.92, 'datetime': '2018-12-18 17:42:40.238113', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.29, 'flw0': 0.13, 'time': 58.67, 'compass': -33.14, 'pitch': -0.09, 'roll': 1.61}
{'lipoC2': 0.14, 'temp': 0.0, 'lipoC3S3': 12.3, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -0.446, 'yaw': -134.31, 'datetime': '2018-12-18 17:42:40.449944', 'mgs': 0, 'flw2': 0.12, 'flw1': 0.35, 'flw0': 0.0, 'time': 58.88, 'compass': -34.53, 'pitch': -0.12, 'roll': 1.62}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.47, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.233, 'yaw': -135.62, 'datetime': '2018-12-18 17:42:40.657432', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.29, 'flw0': 0.12, 'time': 59.09, 'compass': -35.84, 'pitch': -0.16, 'roll': 1.69}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': -1.056, 'yaw': -136.91, 'datetime': '2018-12-18 17:42:40.866859', 'mgs': 0, 'flw2': 0.11, 'flw1': 0.29, 'flw0': 0.0, 'time': 59.3, 'compass': -37.13, 'pitch': -0.36, 'roll': 1.75}
{'lipoC2': 0.15, 'temp': 0.0, 'lipoC3S3': 12.33, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 1.92, 'yaw': -138.12, 'datetime': '2018-12-18 17:42:41.075357', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.0, 'flw0': 0.21, 'time': 59.51, 'compass': -38.35, 'pitch': -0.5, 'roll': 1.74}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.51, 'state': 'normal', 'rot1': 328, 'rot0': 338, 'rot3': 0, 'rot2': 0, 'depth': 0.165, 'yaw': -139.38, 'datetime': '2018-12-18 17:42:41.291028', 'mgs': 0, 'flw2': 0.22, 'flw1': 0.0, 'flw0': 0.0, 'time': 59.72, 'compass': -39.61, 'pitch': -0.54, 'roll': 1.73}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.55, 'state': 'normal', 'rot1': 330, 'rot0': 340, 'rot3': 0, 'rot2': 0, 'depth': 2.301, 'yaw': -139.7, 'datetime': '2018-12-18 17:42:41.492817', 'mgs': 0, 'flw2': 2.5, 'flw1': 0.56, 'flw0': 2.36, 'time': 59.93, 'compass': -39.93, 'pitch': -0.47, 'roll': 1.88}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.38, 'state': 'normal', 'rot1': 333, 'rot0': 342, 'rot3': 0, 'rot2': 0, 'depth': -1.514, 'yaw': -135.95, 'datetime': '2018-12-18 17:42:41.704990', 'mgs': 0, 'flw2': 2.43, 'flw1': 0.0, 'flw0': 2.53, 'time': 60.14, 'compass': -36.17, 'pitch': -0.04, 'roll': 2.77}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.37, 'state': 'normal', 'rot1': 337, 'rot0': 345, 'rot3': 0, 'rot2': 0, 'depth': 0.089, 'yaw': -128.94, 'datetime': '2018-12-18 17:42:41.913513', 'mgs': 0, 'flw2': 3.8, 'flw1': 0.29, 'flw0': 4.38, 'time': 60.35, 'compass': -29.17, 'pitch': 0.36, 'roll': 3.74}
{'lipoC2': 0.23, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 340, 'rot0': 347, 'rot3': 0, 'rot2': 0, 'depth': -1.895, 'yaw': -124.04, 'datetime': '2018-12-18 17:42:42.123121', 'mgs': 0, 'flw2': 0.84, 'flw1': 0.32, 'flw0': 1.56, 'time': 60.56, 'compass': -24.26, 'pitch': 0.17, 'roll': 2.99}
{'lipoC2': 0.14, 'temp': 0.0, 'lipoC3S3': 12.34, 'state': 'normal', 'rot1': 343, 'rot0': 350, 'rot3': 0, 'rot2': 0, 'depth': -2.429, 'yaw': -123.26, 'datetime': '2018-12-18 17:42:42.331581', 'mgs': 0, 'flw2': 1.33, 'flw1': 0.0, 'flw0': 1.64, 'time': 60.77, 'compass': -23.49, 'pitch': -0.23, 'roll': 1.25}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.46, 'state': 'normal', 'rot1': 346, 'rot0': 352, 'rot3': 0, 'rot2': 0, 'depth': 2.682, 'yaw': -125.36, 'datetime': '2018-12-18 17:42:42.541024', 'mgs': 0, 'flw2': 2.03, 'flw1': 0.03, 'flw0': 1.42, 'time': 60.97, 'compass': -25.59, 'pitch': -0.31, 'roll': -0.27}
{'lipoC2': 0.12, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 349, 'rot0': 354, 'rot3': 0, 'rot2': 0, 'depth': 0.394, 'yaw': -130.15, 'datetime': '2018-12-18 17:42:42.749268', 'mgs': 0, 'flw2': 2.15, 'flw1': 0.0, 'flw0': 2.08, 'time': 61.18, 'compass': -30.37, 'pitch': -0.09, 'roll': -0.81}
{'lipoC2': 0.05, 'temp': 0.0, 'lipoC3S3': 12.21, 'state': 'normal', 'rot1': 351, 'rot0': 357, 'rot3': 0, 'rot2': 0, 'depth': 0.165, 'yaw': -137.5, 'datetime': '2018-12-18 17:42:42.959322', 'mgs': 0, 'flw2': 2.15, 'flw1': 0.0, 'flw0': 1.79, 'time': 61.39, 'compass': -37.73, 'pitch': 0.13, 'roll': -0.64}
{'lipoC2': 0.21, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 355, 'rot0': 360, 'rot3': 0, 'rot2': 0, 'depth': -1.056, 'yaw': -146.81, 'datetime': '2018-12-18 17:42:43.171520', 'mgs': 0, 'flw2': 2.38, 'flw1': 0.32, 'flw0': 2.71, 'time': 61.6, 'compass': -47.04, 'pitch': 0.03, 'roll': -0.28}
{'lipoC2': 0.0, 'temp': 0.0, 'lipoC3S3': 12.54, 'state': 'normal', 'rot1': 358, 'rot0': 363, 'rot3': 0, 'rot2': 0, 'depth': 2.072, 'yaw': -156.52, 'datetime': '2018-12-18 17:42:43.379740', 'mgs': 0, 'flw2': 2.28, 'flw1': 0.0, 'flw0': 1.99, 'time': 61.81, 'compass': -56.74, 'pitch': -0.35, 'roll': 0.1}
{'lipoC2': 0.21, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 361, 'rot0': 365, 'rot3': 0, 'rot2': 0, 'depth': -1.895, 'yaw': -161.24, 'datetime': '2018-12-18 17:42:43.589311', 'mgs': 0, 'flw2': 1.49, 'flw1': 0.0, 'flw0': 0.76, 'time': 62.02, 'compass': -61.46, 'pitch': -0.85, 'roll': 1.37}
{'lipoC2': 0.02, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 364, 'rot0': 367, 'rot3': 0, 'rot2': 0, 'depth': 1.462, 'yaw': -163.41, 'datetime': '2018-12-18 17:42:43.797717', 'mgs': 0, 'flw2': 0.67, 'flw1': 0.64, 'flw0': 0.66, 'time': 62.23, 'compass': -63.63, 'pitch': -0.53, 'roll': 2.27}
