{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.26, 'state': 'normal', 'rot1': 0, 'rot0': 0, 'rot3': 0, 'rot2': 0, 'depth': 1.767, 'yaw': 0.0, 'datetime': '2018-12-12 11:23:38.992634', 'mgs': 0, 'flw2': 0.31, 'flw1': 0.23, 'flw0': 0.1, 'time': 1.26, 'compass': 41.44, 'pitch': -1.71, 'roll': 1.75}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 185, 'rot0': 173, 'rot3': 80, 'rot2': 91, 'depth': 0.928, 'yaw': 37.34, 'datetime': '2018-12-12 11:24:06.387527', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.29, 'flw0': 3.5, 'time': 28.61, 'compass': 78.78, 'pitch': 10.64, 'roll': 1.66}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 12.02, 'state': 'normal', 'rot1': 188, 'rot0': 173, 'rot3': 81, 'rot2': 92, 'depth': 1.157, 'yaw': 33.3, 'datetime': '2018-12-12 11:24:06.597935', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.43, 'flw0': 3.11, 'time': 28.82, 'compass': 74.74, 'pitch': 13.14, 'roll': 1.77}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.75, 'state': 'normal', 'rot1': 191, 'rot0': 173, 'rot3': 82, 'rot2': 93, 'depth': 0.394, 'yaw': 28.11, 'datetime': '2018-12-12 11:24:06.806964', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.52, 'flw0': 3.26, 'time': 29.03, 'compass': 69.55, 'pitch': 14.94, 'roll': 2.04}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 82, 'rot2': 93, 'depth': 1.996, 'yaw': 22.18, 'datetime': '2018-12-12 11:24:07.020072', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.17, 'flw0': 2.32, 'time': 29.24, 'compass': 63.62, 'pitch': 16.58, 'roll': 2.98}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.19, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 83, 'rot2': 94, 'depth': 1.08, 'yaw': 16.9, 'datetime': '2018-12-12 11:24:07.230253', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.64, 'flw0': 0.0, 'time': 29.45, 'compass': 58.34, 'pitch': 16.91, 'roll': 4.48}
{'lipoC2': 7.85, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 84, 'rot2': 95, 'depth': 1.843, 'yaw': 13.56, 'datetime': '2018-12-12 11:24:07.438481', 'mgs': 0, 'flw2': 0.0, 'flw1': 2.2, 'flw0': 0.0, 'time': 29.66, 'compass': 55.0, 'pitch': 14.83, 'roll': 5.8}
{'lipoC2': 8.07, 'temp': 0.0, 'lipoC3S3': 11.87, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 85, 'rot2': 96, 'depth': -0.293, 'yaw': 11.26, 'datetime': '2018-12-12 11:24:07.651253', 'mgs': 0, 'flw2': 0.11, 'flw1': 1.67, 'flw0': 0.23, 'time': 29.87, 'compass': 52.7, 'pitch': 11.96, 'roll': 7.02}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.06, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 85, 'rot2': 96, 'depth': 2.759, 'yaw': 9.65, 'datetime': '2018-12-12 11:24:07.860673', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.41, 'flw0': 0.28, 'time': 30.08, 'compass': 51.09, 'pitch': 9.5, 'roll': 8.31}
{'lipoC2': 7.88, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 86, 'rot2': 97, 'depth': 1.614, 'yaw': 8.48, 'datetime': '2018-12-12 11:24:08.071035', 'mgs': 0, 'flw2': 0.15, 'flw1': 1.7, 'flw0': 0.0, 'time': 30.29, 'compass': 49.92, 'pitch': 7.56, 'roll': 9.33}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 11.88, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 87, 'rot2': 98, 'depth': 0.012, 'yaw': 7.64, 'datetime': '2018-12-12 11:24:08.282978', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.76, 'flw0': 0.0, 'time': 30.5, 'compass': 49.08, 'pitch': 6.13, 'roll': 9.87}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 87, 'rot2': 99, 'depth': 0.165, 'yaw': 7.18, 'datetime': '2018-12-12 11:24:08.494424', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.41, 'flw0': 0.0, 'time': 30.71, 'compass': 48.62, 'pitch': 5.33, 'roll': 10.08}
{'lipoC2': 7.92, 'temp': 0.0, 'lipoC3S3': 11.67, 'state': 'normal', 'rot1': 194, 'rot0': 173, 'rot3': 88, 'rot2': 99, 'depth': 0.546, 'yaw': 7.13, 'datetime': '2018-12-12 11:24:08.706066', 'mgs': 0, 'flw2': 0.11, 'flw1': 2.99, 'flw0': 0.2, 'time': 30.92, 'compass': 48.57, 'pitch': 5.27, 'roll': 9.94}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.08, 'state': 'normal', 'rot1': 195, 'rot0': 174, 'rot3': 89, 'rot2': 100, 'depth': 4.285, 'yaw': 7.49, 'datetime': '2018-12-12 11:24:08.910888', 'mgs': 0, 'flw2': 3.7, 'flw1': 3.02, 'flw0': 3.82, 'time': 31.13, 'compass': 48.94, 'pitch': 6.1, 'roll': 9.27}
{'lipoC2': 7.92, 'temp': 0.0, 'lipoC3S3': 11.8, 'state': 'normal', 'rot1': 200, 'rot0': 178, 'rot3': 89, 'rot2': 101, 'depth': 1.233, 'yaw': 11.66, 'datetime': '2018-12-12 11:24:09.121080', 'mgs': 0, 'flw2': 1.81, 'flw1': 2.55, 'flw0': 1.64, 'time': 31.34, 'compass': 53.1, 'pitch': 8.63, 'roll': 8.63}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.23, 'state': 'normal', 'rot1': 203, 'rot0': 182, 'rot3': 90, 'rot2': 102, 'depth': 0.623, 'yaw': 18.59, 'datetime': '2018-12-12 11:24:09.331413', 'mgs': 0, 'flw2': 0.51, 'flw1': 3.75, 'flw0': 0.71, 'time': 31.55, 'compass': 60.03, 'pitch': 11.78, 'roll': 7.77}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.65, 'state': 'normal', 'rot1': 206, 'rot0': 184, 'rot3': 91, 'rot2': 103, 'depth': 0.928, 'yaw': 26.51, 'datetime': '2018-12-12 11:24:09.541582', 'mgs': 0, 'flw2': 0.4, 'flw1': 2.37, 'flw0': 0.84, 'time': 31.76, 'compass': 67.95, 'pitch': 14.27, 'roll': 6.29}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.84, 'state': 'normal', 'rot1': 208, 'rot0': 185, 'rot3': 92, 'rot2': 104, 'depth': 3.369, 'yaw': 34.24, 'datetime': '2018-12-12 11:24:09.753308', 'mgs': 0, 'flw2': 0.65, 'flw1': 2.7, 'flw0': 0.15, 'time': 31.97, 'compass': 75.68, 'pitch': 15.84, 'roll': 4.5}
{'lipoC2': 7.78, 'temp': 0.0, 'lipoC3S3': 11.92, 'state': 'normal', 'rot1': 211, 'rot0': 186, 'rot3': 92, 'rot2': 105, 'depth': 0.241, 'yaw': 41.58, 'datetime': '2018-12-12 11:24:09.963440', 'mgs': 0, 'flw2': 0.26, 'flw1': 2.52, 'flw0': 0.61, 'time': 32.18, 'compass': 83.02, 'pitch': 16.3, 'roll': 2.62}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.21, 'state': 'normal', 'rot1': 214, 'rot0': 188, 'rot3': 93, 'rot2': 106, 'depth': 1.233, 'yaw': 48.88, 'datetime': '2018-12-12 11:24:10.173288', 'mgs': 0, 'flw2': 1.27, 'flw1': 2.58, 'flw0': 1.28, 'time': 32.39, 'compass': 90.32, 'pitch': 15.48, 'roll': 0.71}
{'lipoC2': 8.12, 'temp': 0.0, 'lipoC3S3': 11.63, 'state': 'normal', 'rot1': 217, 'rot0': 190, 'rot3': 94, 'rot2': 107, 'depth': 0.546, 'yaw': 57.42, 'datetime': '2018-12-12 11:24:10.385434', 'mgs': 0, 'flw2': 1.45, 'flw1': 2.78, 'flw0': 1.79, 'time': 32.6, 'compass': 98.86, 'pitch': 14.0, 'roll': -1.13}
{'lipoC2': 8.07, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 221, 'rot0': 194, 'rot3': 95, 'rot2': 108, 'depth': -0.598, 'yaw': 67.8, 'datetime': '2018-12-12 11:24:10.597244', 'mgs': 0, 'flw2': 2.99, 'flw1': 2.72, 'flw0': 3.04, 'time': 32.81, 'compass': 109.24, 'pitch': 12.57, 'roll': -2.66}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.92, 'state': 'normal', 'rot1': 225, 'rot0': 198, 'rot3': 96, 'rot2': 109, 'depth': 1.233, 'yaw': 80.46, 'datetime': '2018-12-12 11:24:10.807553', 'mgs': 0, 'flw2': 2.6, 'flw1': 2.58, 'flw0': 2.78, 'time': 33.02, 'compass': 121.9, 'pitch': 10.93, 'roll': -3.91}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.04, 'state': 'normal', 'rot1': 231, 'rot0': 201, 'rot3': 96, 'rot2': 110, 'depth': 0.394, 'yaw': 94.72, 'datetime': '2018-12-12 11:24:11.018970', 'mgs': 0, 'flw2': 2.19, 'flw1': 3.63, 'flw0': 2.47, 'time': 33.23, 'compass': 136.16, 'pitch': 8.83, 'roll': -5.12}
{'lipoC2': 7.95, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 235, 'rot0': 205, 'rot3': 97, 'rot2': 111, 'depth': 0.775, 'yaw': 109.71, 'datetime': '2018-12-12 11:24:11.228569', 'mgs': 0, 'flw2': 2.66, 'flw1': 3.08, 'flw0': 3.02, 'time': 33.44, 'compass': 151.15, 'pitch': 7.05, 'roll': -6.35}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 240, 'rot0': 208, 'rot3': 98, 'rot2': 112, 'depth': 2.911, 'yaw': 125.19, 'datetime': '2018-12-12 11:24:11.441407', 'mgs': 0, 'flw2': 2.55, 'flw1': 3.69, 'flw0': 3.0, 'time': 33.65, 'compass': 166.63, 'pitch': 5.58, 'roll': -7.6}
{'lipoC2': 8.0, 'temp': 0.0, 'lipoC3S3': 11.51, 'state': 'normal', 'rot1': 244, 'rot0': 212, 'rot3': 98, 'rot2': 113, 'depth': -0.903, 'yaw': 141.31, 'datetime': '2018-12-12 11:24:11.650629', 'mgs': 0, 'flw2': 2.73, 'flw1': 2.2, 'flw0': 3.59, 'time': 33.87, 'compass': -177.25, 'pitch': 4.05, 'roll': -8.46}
{'lipoC2': 7.73, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 249, 'rot0': 218, 'rot3': 99, 'rot2': 114, 'depth': 2.835, 'yaw': 158.02, 'datetime': '2018-12-12 11:24:11.863665', 'mgs': 0, 'flw2': 3.33, 'flw1': 3.4, 'flw0': 3.43, 'time': 34.08, 'compass': -160.54, 'pitch': 2.2, 'roll': -8.45}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.04, 'state': 'normal', 'rot1': 254, 'rot0': 222, 'rot3': 100, 'rot2': 115, 'depth': 0.47, 'yaw': 175.33, 'datetime': '2018-12-12 11:24:12.073979', 'mgs': 0, 'flw2': 3.8, 'flw1': 3.08, 'flw0': 4.0, 'time': 34.29, 'compass': -143.23, 'pitch': -0.39, 'roll': -7.16}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.96, 'state': 'normal', 'rot1': 259, 'rot0': 225, 'rot3': 101, 'rot2': 116, 'depth': 3.369, 'yaw': -166.78, 'datetime': '2018-12-12 11:24:12.284998', 'mgs': 0, 'flw2': 3.63, 'flw1': 2.99, 'flw0': 3.91, 'time': 34.5, 'compass': -125.34, 'pitch': -3.58, 'roll': -4.14}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 264, 'rot0': 229, 'rot3': 102, 'rot2': 117, 'depth': 2.988, 'yaw': -148.76, 'datetime': '2018-12-12 11:24:12.498296', 'mgs': 0, 'flw2': 3.38, 'flw1': 2.52, 'flw0': 3.26, 'time': 34.71, 'compass': -107.32, 'pitch': -5.78, 'roll': -0.07}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 271, 'rot0': 233, 'rot3': 102, 'rot2': 118, 'depth': 4.132, 'yaw': -131.04, 'datetime': '2018-12-12 11:24:12.708334', 'mgs': 0, 'flw2': 3.91, 'flw1': 3.37, 'flw0': 4.08, 'time': 34.92, 'compass': -89.6, 'pitch': -6.47, 'roll': 3.76}
{'lipoC2': 7.75, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 277, 'rot0': 238, 'rot3': 103, 'rot2': 119, 'depth': 1.309, 'yaw': -112.92, 'datetime': '2018-12-12 11:24:12.920006', 'mgs': 0, 'flw2': 4.31, 'flw1': 2.75, 'flw0': 4.37, 'time': 35.13, 'compass': -71.48, 'pitch': -5.73, 'roll': 7.65}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 282, 'rot0': 244, 'rot3': 104, 'rot2': 120, 'depth': -0.064, 'yaw': -93.63, 'datetime': '2018-12-12 11:24:13.131203', 'mgs': 0, 'flw2': 3.8, 'flw1': 3.52, 'flw0': 4.42, 'time': 35.34, 'compass': -52.19, 'pitch': -3.1, 'roll': 11.45}
{'lipoC2': 8.04, 'temp': 0.0, 'lipoC3S3': 11.42, 'state': 'normal', 'rot1': 287, 'rot0': 248, 'rot3': 104, 'rot2': 121, 'depth': 1.843, 'yaw': -73.42, 'datetime': '2018-12-12 11:24:13.341614', 'mgs': 0, 'flw2': 3.54, 'flw1': 3.57, 'flw0': 3.93, 'time': 35.55, 'compass': -31.97, 'pitch': 0.46, 'roll': 14.15}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.0, 'state': 'normal', 'rot1': 293, 'rot0': 253, 'rot3': 105, 'rot2': 122, 'depth': 3.522, 'yaw': -52.99, 'datetime': '2018-12-12 11:24:13.551877', 'mgs': 0, 'flw2': 2.72, 'flw1': 2.43, 'flw0': 3.54, 'time': 35.76, 'compass': -11.55, 'pitch': 3.76, 'roll': 15.8}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.12, 'state': 'normal', 'rot1': 298, 'rot0': 256, 'rot3': 106, 'rot2': 123, 'depth': 0.165, 'yaw': -33.35, 'datetime': '2018-12-12 11:24:13.764251', 'mgs': 0, 'flw2': 2.28, 'flw1': 2.49, 'flw0': 1.97, 'time': 35.98, 'compass': 8.09, 'pitch': 6.97, 'roll': 16.16}
{'lipoC2': 7.95, 'temp': 0.0, 'lipoC3S3': 11.58, 'state': 'normal', 'rot1': 301, 'rot0': 259, 'rot3': 107, 'rot2': 124, 'depth': 0.851, 'yaw': -14.74, 'datetime': '2018-12-12 11:24:13.976281', 'mgs': 0, 'flw2': 1.54, 'flw1': 3.54, 'flw0': 1.68, 'time': 36.19, 'compass': 26.7, 'pitch': 10.56, 'roll': 15.4}
{'lipoC2': 7.77, 'temp': 0.0, 'lipoC3S3': 11.83, 'state': 'normal', 'rot1': 306, 'rot0': 262, 'rot3': 108, 'rot2': 125, 'depth': 2.53, 'yaw': 2.87, 'datetime': '2018-12-12 11:24:14.185825', 'mgs': 0, 'flw2': 1.42, 'flw1': 2.14, 'flw0': 1.86, 'time': 36.4, 'compass': 44.31, 'pitch': 13.5, 'roll': 13.24}
{'lipoC2': 8.05, 'temp': 0.0, 'lipoC3S3': 11.65, 'state': 'normal', 'rot1': 310, 'rot0': 264, 'rot3': 108, 'rot2': 126, 'depth': -0.598, 'yaw': 19.37, 'datetime': '2018-12-12 11:24:14.398380', 'mgs': 0, 'flw2': 1.35, 'flw1': 2.72, 'flw0': 1.7, 'time': 36.61, 'compass': 60.81, 'pitch': 14.97, 'roll': 10.2}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.16, 'state': 'normal', 'rot1': 313, 'rot0': 267, 'rot3': 109, 'rot2': 127, 'depth': 2.072, 'yaw': 34.82, 'datetime': '2018-12-12 11:24:14.608648', 'mgs': 0, 'flw2': 1.01, 'flw1': 2.87, 'flw0': 1.14, 'time': 36.82, 'compass': 76.26, 'pitch': 16.06, 'roll': 6.96}
{'lipoC2': 8.11, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 316, 'rot0': 269, 'rot3': 110, 'rot2': 128, 'depth': -0.446, 'yaw': 49.42, 'datetime': '2018-12-12 11:24:14.820273', 'mgs': 0, 'flw2': 0.52, 'flw1': 3.6, 'flw0': 0.71, 'time': 37.03, 'compass': 90.86, 'pitch': 16.55, 'roll': 3.46}
{'lipoC2': 8.06, 'temp': 0.0, 'lipoC3S3': 11.83, 'state': 'normal', 'rot1': 319, 'rot0': 271, 'rot3': 111, 'rot2': 129, 'depth': -0.598, 'yaw': 63.17, 'datetime': '2018-12-12 11:24:15.030575', 'mgs': 0, 'flw2': 1.49, 'flw1': 2.43, 'flw0': 1.9, 'time': 37.24, 'compass': 104.61, 'pitch': 15.6, 'roll': -0.21}
{'lipoC2': 7.94, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 323, 'rot0': 274, 'rot3': 111, 'rot2': 130, 'depth': 0.623, 'yaw': 77.42, 'datetime': '2018-12-12 11:24:15.242785', 'mgs': 0, 'flw2': 2.45, 'flw1': 2.37, 'flw0': 2.12, 'time': 37.45, 'compass': 118.86, 'pitch': 13.7, 'roll': -3.26}
{'lipoC2': 7.75, 'temp': 0.0, 'lipoC3S3': 11.67, 'state': 'normal', 'rot1': 328, 'rot0': 277, 'rot3': 112, 'rot2': 131, 'depth': 0.546, 'yaw': 93.1, 'datetime': '2018-12-12 11:24:15.451460', 'mgs': 0, 'flw2': 2.36, 'flw1': 2.37, 'flw0': 2.04, 'time': 37.66, 'compass': 134.54, 'pitch': 11.5, 'roll': -5.34}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.18, 'state': 'normal', 'rot1': 330, 'rot0': 282, 'rot3': 113, 'rot2': 132, 'depth': 0.394, 'yaw': 109.33, 'datetime': '2018-12-12 11:24:15.664981', 'mgs': 0, 'flw2': 0.82, 'flw1': 2.87, 'flw0': 0.65, 'time': 37.87, 'compass': 150.77, 'pitch': 8.22, 'roll': -7.3}
{'lipoC2': 7.85, 'temp': 0.0, 'lipoC3S3': 11.97, 'state': 'normal', 'rot1': 333, 'rot0': 283, 'rot3': 114, 'rot2': 133, 'depth': 0.47, 'yaw': 124.63, 'datetime': '2018-12-12 11:24:15.874867', 'mgs': 0, 'flw2': 0.0, 'flw1': 1.05, 'flw0': 0.0, 'time': 38.08, 'compass': 166.07, 'pitch': 3.87, 'roll': -9.08}
{'lipoC2': 7.76, 'temp': 0.0, 'lipoC3S3': 12.22, 'state': 'normal', 'rot1': 335, 'rot0': 285, 'rot3': 114, 'rot2': 134, 'depth': 2.682, 'yaw': 137.33, 'datetime': '2018-12-12 11:24:16.086115', 'mgs': 0, 'flw2': 2.92, 'flw1': 3.54, 'flw0': 0.0, 'time': 38.29, 'compass': 178.77, 'pitch': 0.9, 'roll': -10.29}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.05, 'state': 'normal', 'rot1': 335, 'rot0': 289, 'rot3': 115, 'rot2': 135, 'depth': 0.012, 'yaw': 150.35, 'datetime': '2018-12-12 11:24:16.297260', 'mgs': 0, 'flw2': 0.02, 'flw1': 3.22, 'flw0': 4.24, 'time': 38.51, 'compass': -168.21, 'pitch': -0.46, 'roll': -10.15}
{'lipoC2': 7.79, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 340, 'rot0': 290, 'rot3': 115, 'rot2': 136, 'depth': 0.317, 'yaw': 161.47, 'datetime': '2018-12-12 11:24:16.508372', 'mgs': 0, 'flw2': 0.0, 'flw1': 0.73, 'flw0': 2.77, 'time': 38.72, 'compass': -157.09, 'pitch': -2.15, 'roll': -9.26}
{'lipoC2': 7.93, 'temp': 0.0, 'lipoC3S3': 11.63, 'state': 'normal', 'rot1': 343, 'rot0': 291, 'rot3': 116, 'rot2': 136, 'depth': 0.47, 'yaw': 167.98, 'datetime': '2018-12-12 11:24:16.720121', 'mgs': 0, 'flw2': 2.99, 'flw1': 4.34, 'flw0': 0.0, 'time': 38.93, 'compass': -150.58, 'pitch': -3.91, 'roll': -8.39}
{'lipoC2': 8.07, 'temp': 0.0, 'lipoC3S3': 11.79, 'state': 'normal', 'rot1': 343, 'rot0': 293, 'rot3': 116, 'rot2': 137, 'depth': -1.132, 'yaw': 175.0, 'datetime': '2018-12-12 11:24:16.930439', 'mgs': 0, 'flw2': 2.5, 'flw1': 0.56, 'flw0': 0.0, 'time': 39.14, 'compass': -143.56, 'pitch': -5.45, 'roll': -7.27}
{'lipoC2': 7.83, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 343, 'rot0': 297, 'rot3': 117, 'rot2': 137, 'depth': 0.165, 'yaw': -175.75, 'datetime': '2018-12-12 11:24:17.142007', 'mgs': 0, 'flw2': 2.56, 'flw1': 3.28, 'flw0': 0.0, 'time': 39.35, 'compass': -134.31, 'pitch': -6.69, 'roll': -5.58}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.14, 'state': 'normal', 'rot1': 343, 'rot0': 300, 'rot3': 117, 'rot2': 138, 'depth': 1.767, 'yaw': -165.23, 'datetime': '2018-12-12 11:24:17.357934', 'mgs': 0, 'flw2': 2.76, 'flw1': 3.57, 'flw0': 0.0, 'time': 39.56, 'compass': -123.79, 'pitch': -7.42, 'roll': -3.29}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.96, 'state': 'normal', 'rot1': 343, 'rot0': 302, 'rot3': 118, 'rot2': 139, 'depth': 2.682, 'yaw': -153.94, 'datetime': '2018-12-12 11:24:17.568546', 'mgs': 0, 'flw2': 2.78, 'flw1': 0.0, 'flw0': 0.2, 'time': 39.77, 'compass': -112.5, 'pitch': -6.84, 'roll': -0.61}
{'lipoC2': 8.04, 'temp': 0.0, 'lipoC3S3': 11.65, 'state': 'normal', 'rot1': 343, 'rot0': 305, 'rot3': 119, 'rot2': 139, 'depth': -0.598, 'yaw': -142.11, 'datetime': '2018-12-12 11:24:17.781743', 'mgs': 0, 'flw2': 2.49, 'flw1': 3.52, 'flw0': 0.0, 'time': 39.98, 'compass': -100.67, 'pitch': -6.05, 'roll': 2.22}
{'lipoC2': 7.94, 'temp': 0.0, 'lipoC3S3': 11.56, 'state': 'normal', 'rot1': 343, 'rot0': 307, 'rot3': 119, 'rot2': 140, 'depth': 0.241, 'yaw': -130.08, 'datetime': '2018-12-12 11:24:17.992195', 'mgs': 0, 'flw2': 2.4, 'flw1': 3.81, 'flw0': 0.0, 'time': 40.19, 'compass': -88.64, 'pitch': -6.03, 'roll': 5.05}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.09, 'state': 'normal', 'rot1': 343, 'rot0': 309, 'rot3': 119, 'rot2': 141, 'depth': 2.301, 'yaw': -117.88, 'datetime': '2018-12-12 11:24:18.202324', 'mgs': 0, 'flw2': 2.81, 'flw1': 0.0, 'flw0': 0.0, 'time': 40.4, 'compass': -76.44, 'pitch': -5.78, 'roll': 7.74}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 12.05, 'state': 'normal', 'rot1': 343, 'rot0': 312, 'rot3': 120, 'rot2': 141, 'depth': 0.851, 'yaw': -105.43, 'datetime': '2018-12-12 11:24:18.413169', 'mgs': 0, 'flw2': 2.88, 'flw1': 2.75, 'flw0': 0.28, 'time': 40.61, 'compass': -63.99, 'pitch': -4.42, 'roll': 10.3}
{'lipoC2': 7.84, 'temp': 0.0, 'lipoC3S3': 12.13, 'state': 'normal', 'rot1': 343, 'rot0': 314, 'rot3': 120, 'rot2': 142, 'depth': 0.47, 'yaw': -92.9, 'datetime': '2018-12-12 11:24:18.624997', 'mgs': 0, 'flw2': 2.98, 'flw1': 3.63, 'flw0': 0.15, 'time': 40.82, 'compass': -51.45, 'pitch': -2.04, 'roll': 12.28}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 12.09, 'state': 'normal', 'rot1': 343, 'rot0': 317, 'rot3': 121, 'rot2': 143, 'depth': 0.47, 'yaw': -79.99, 'datetime': '2018-12-12 11:24:18.832862', 'mgs': 0, 'flw2': 2.73, 'flw1': 0.0, 'flw0': 0.0, 'time': 41.03, 'compass': -38.55, 'pitch': 0.69, 'roll': 13.82}
{'lipoC2': 8.0, 'temp': 0.0, 'lipoC3S3': 11.68, 'state': 'normal', 'rot1': 343, 'rot0': 320, 'rot3': 121, 'rot2': 143, 'depth': 1.385, 'yaw': -66.66, 'datetime': '2018-12-12 11:24:19.042675', 'mgs': 0, 'flw2': 2.64, 'flw1': 2.64, 'flw0': 0.0, 'time': 41.24, 'compass': -25.22, 'pitch': 3.38, 'roll': 15.31}
{'lipoC2': 7.82, 'temp': 0.0, 'lipoC3S3': 11.63, 'state': 'normal', 'rot1': 346, 'rot0': 325, 'rot3': 122, 'rot2': 144, 'depth': 0.012, 'yaw': -52.69, 'datetime': '2018-12-12 11:24:19.252958', 'mgs': 0, 'flw2': 5.44, 'flw1': 2.46, 'flw0': 6.26, 'time': 41.46, 'compass': -11.25, 'pitch': 6.26, 'roll': 16.52}
{'lipoC2': 7.8, 'temp': 0.0, 'lipoC3S3': 11.76, 'state': 'normal', 'rot1': 352, 'rot0': 329, 'rot3': 123, 'rot2': 145, 'depth': 1.843, 'yaw': -35.08, 'datetime': '2018-12-12 11:24:19.464331', 'mgs': 0, 'flw2': 4.63, 'flw1': 3.34, 'flw0': 5.19, 'time': 41.67, 'compass': 6.36, 'pitch': 10.22, 'roll': 17.18}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.71, 'state': 'normal', 'rot1': 357, 'rot0': 333, 'rot3': 123, 'rot2': 146, 'depth': 2.377, 'yaw': -15.66, 'datetime': '2018-12-12 11:24:19.679622', 'mgs': 0, 'flw2': 4.15, 'flw1': 2.52, 'flw0': 4.58, 'time': 41.88, 'compass': 25.78, 'pitch': 13.97, 'roll': 16.42}
{'lipoC2': 7.81, 'temp': 0.0, 'lipoC3S3': 11.8, 'state': 'normal', 'rot1': 361, 'rot0': 336, 'rot3': 124, 'rot2': 147, 'depth': 2.911, 'yaw': 3.62, 'datetime': '2018-12-12 11:24:19.887249', 'mgs': 0, 'flw2': 3.16, 'flw1': 2.43, 'flw0': 3.43, 'time': 42.09, 'compass': 45.06, 'pitch': 16.27, 'roll': 14.16}
